#Creator: tempmonitorEventBuffer
#Creation time: Tue Nov 29 15:54:38 2016
#Time 0	Temp A0	Time 1	Temp A1
#[s]	[deg C]	[s]	[deg C]
39.304	39.92	39.555	38.24
39.805	39.92	40.056	38.24
40.305	39.92	40.555	38.24
40.806	40.04	41.056	38.24
41.307	40.04	41.557	38.24
41.808	39.92	42.058	38.24
42.308	39.92	42.558	38.24
42.809	39.92	43.059	38.24
43.310	40.04	43.560	38.24
43.811	40.04	44.061	38.24
44.311	39.92	44.561	38.24
44.812	39.92	45.062	38.24
45.313	39.92	45.563	38.24
45.814	39.92	46.063	38.24
46.313	39.92	46.564	38.24
46.814	40.04	47.065	38.24
47.315	39.92	47.566	38.24
47.816	39.92	48.066	38.24
48.316	39.92	48.567	38.24
48.817	39.92	49.068	38.24
49.318	39.92	49.569	38.24
49.818	39.80	50.069	38.12
50.319	39.80	50.570	38.12
50.820	39.80	51.071	38.12
51.321	39.92	51.572	38.12
51.821	39.80	52.072	38.12
52.322	39.80	52.572	38.12
52.823	39.80	53.073	38.12
53.324	39.80	53.573	38.12
53.824	39.80	54.074	38.12
54.325	39.80	54.575	38.24
54.826	39.92	55.076	38.12
55.327	39.80	55.576	38.24
55.827	39.80	56.077	38.24
56.328	39.80	56.578	38.24
56.829	39.80	57.079	38.24
57.329	39.80	57.579	38.12
57.830	39.80	58.080	38.12
58.331	39.80	58.581	38.24
58.831	39.80	59.082	38.12
59.331	39.80	59.582	38.24
59.832	39.80	60.083	38.24
60.333	39.92	60.584	38.24
60.834	39.92	61.085	38.24
61.334	39.92	61.585	38.24
61.835	39.80	62.086	38.24
62.336	39.80	62.587	38.24
62.837	39.80	63.087	38.36
63.337	39.80	63.588	38.24
63.838	39.80	64.089	38.24
64.339	39.80	64.589	38.24
64.840	39.92	65.089	38.24
65.340	39.80	65.590	38.24
65.841	39.80	66.091	38.24
66.342	39.80	66.592	38.36
66.842	39.92	67.092	38.24
67.343	39.92	67.593	38.36
67.844	39.92	68.094	38.36
68.345	39.80	68.595	38.36
68.845	39.80	69.095	38.24
69.346	39.92	69.596	38.36
69.847	39.80	70.097	38.36
70.348	39.92	70.597	38.36
70.847	39.92	71.098	38.36
71.348	39.92	71.599	38.36
71.849	39.92	72.100	38.24
72.350	39.92	72.600	38.36
72.850	39.92	73.101	38.36
73.351	39.92	73.602	38.36
73.852	39.92	74.103	38.36
74.352	40.04	74.603	38.36
74.853	40.04	75.104	38.36
75.354	40.04	75.605	38.36
75.855	40.04	76.106	38.36
76.355	40.04	76.605	38.36
76.856	40.04	77.106	38.36
77.357	40.04	77.607	38.36
77.858	40.04	78.107	38.36
78.358	40.04	78.608	38.36
78.859	40.04	79.109	38.36
79.360	39.92	79.610	38.36
79.861	40.04	80.110	38.36
80.361	39.92	80.611	38.24
80.862	40.04	81.112	38.36
81.363	39.92	81.613	38.36
81.864	40.04	82.113	38.36
82.364	40.04	82.614	38.36
82.864	40.04	83.115	38.47
83.365	40.04	83.616	38.36
83.865	40.04	84.116	38.36
84.366	40.04	84.617	38.36
84.867	40.04	85.118	38.36
85.368	40.04	85.619	38.36
85.868	40.04	86.119	38.36
86.369	40.04	86.620	38.36
86.870	40.04	87.121	38.36
87.371	40.04	87.621	38.36
87.871	40.04	88.122	38.36
88.372	40.04	88.623	38.36
88.873	40.16	89.123	38.36
89.374	40.16	89.623	38.47
89.874	40.16	90.124	38.47
90.375	40.16	90.625	38.47
90.876	40.28	91.126	38.59
91.376	40.16	91.626	38.47
91.877	40.16	92.127	38.47
92.378	40.16	92.628	38.47
92.879	40.16	93.129	38.47
93.379	40.28	93.629	38.47
93.880	40.16	94.130	38.47
94.381	40.16	94.631	38.59
94.882	40.28	95.131	38.47
95.381	40.28	95.632	38.47
95.882	40.28	96.133	38.47
96.383	40.28	96.634	38.47
96.884	40.28	97.134	38.36
97.384	40.16	97.635	38.71
97.885	40.28	98.136	38.47
98.386	40.28	98.637	38.47
98.886	40.28	99.137	38.47
99.387	40.28	99.638	38.59
99.888	40.28	100.139	38.47
100.389	40.16	100.640	38.47
100.889	40.28	101.139	38.47
101.390	40.16	101.640	38.47
101.891	40.28	102.141	38.47
102.392	40.16	102.641	38.47
102.892	40.28	103.142	38.47
103.393	40.28	103.643	38.47
103.894	40.16	104.144	38.47
104.395	40.16	104.644	38.36
