#Creator: wheelEventBuffer
#Creation time: Tue Mar 28 17:09:24 2017
#Time	Angular velocity
#[s]	[rad/s]
88.323782	2.939199
88.428578	3.062399
88.529398	3.176984
88.626716	3.284124
88.721032	3.382640
88.812726	3.474291
88.902152	3.556171
88.989590	3.632235
89.075290	3.702263
89.159386	3.770605
89.241966	3.838607
89.323106	3.906579
89.402802	3.977606
89.481058	4.050741
89.557872	4.131174
89.633188	4.211928
89.707032	4.296489
89.779496	4.378404
89.850576	4.462363
89.920342	4.544339
89.988892	4.624886
90.056250	4.703546
90.122536	4.778669
90.187786	4.851731
90.252100	4.919962
90.315542	4.985547
90.378206	5.044142
90.440156	5.099160
90.501478	5.148970
90.562206	5.197870
90.622354	5.247883
90.681938	5.297974
90.740944	5.350488
90.799358	5.404054
90.857182	5.464400
90.914362	5.523388
90.970902	5.587438
91.026840	5.648721
91.082136	5.714064
91.136808	5.777748
91.190900	5.841129
91.244398	5.902365
91.297366	5.962408
91.349794	6.022068
91.401732	6.076817
91.453200	6.132091
91.504240	6.180588
91.554880	6.227388
91.605172	6.267892
91.655134	6.308419
91.704772	6.348961
91.754102	6.388727
91.803108	6.432154
91.851782	6.474574
91.900128	6.524595
91.948096	6.572645
91.995696	6.625317
92.042944	6.676285
92.089808	6.730638
92.136298	6.783832
92.182468	6.830143
92.228358	6.863269
92.274104	6.878597
92.319796	6.875887
92.365580	6.852789
92.411570	6.813552
92.457878	6.758439
92.504586	6.695351
92.551770	6.624199
92.599446	6.554270
92.647636	6.484463
92.696358	6.413246
92.745612	6.343320
92.795398	6.275153
92.845718	6.214331
92.896526	6.151301
92.947826	6.094500
92.999648	6.033866
93.051960	5.976700
93.104768	5.920161
93.158108	5.862712
93.211962	5.802934
93.266398	5.742054
93.321406	5.680794
93.377042	5.614198
93.433346	5.546597
93.490392	5.471252
93.548232	5.392922
93.606966	5.308179
93.666650	5.221194
93.727332	5.133489
93.789068	5.045925
93.851864	4.960827
93.915730	4.876432
93.980694	4.798229
94.046708	4.719799
94.113798	4.644853
94.182026	4.567729
94.251366	4.494153
94.321864	4.418928
94.393606	4.342575
94.466618	4.263486
94.541066	4.180318
94.617024	4.093707
94.694690	4.000398
94.774250	3.901146
94.855984	3.792179
94.940182	3.675237
95.027220	3.550223
95.117436	3.420202
95.211206	3.286322
95.308940	3.149277
95.411038	3.011092
95.517944	2.871814
95.630146	2.735673
95.748084	2.598505
95.872438	2.461292
96.004220	2.318074
96.144666	2.167901
96.295738	2.006202
96.460342	1.831192
96.643012	1.636246
96.853000	1.403625
97.113118	1.103793
97.807020	0.414412
98.209964	0.404238
98.918198	1.044725
99.192690	1.333443
99.413560	1.557912
99.605478	1.743702
99.778574	1.905566
99.937888	2.052148
100.086576	2.184757
100.226728	2.308501
100.359666	2.423807
100.486456	2.537185
100.607770	2.647826
100.724020	2.760966
100.835616	2.873653
100.942910	2.987157
101.046202	3.099746
101.145840	3.210752
101.242128	3.319449
101.335368	3.423258
101.425882	3.523071
101.513930	3.616430
101.599782	3.706019
101.683630	3.789709
101.765702	3.869624
101.846104	3.946130
101.925012	4.019746
102.002488	4.091042
102.078652	4.159397
102.153592	4.228823
102.227312	4.293788
102.299914	4.360900
102.371444	4.425776
102.441868	4.495568
102.511214	4.565472
102.579498	4.637448
102.646708	4.711305
102.712866	4.786532
102.778002	4.862243
102.842146	4.934180
102.905376	5.005086
102.967740	5.071502
103.029304	5.136007
103.090112	5.197182
103.150228	5.257368
103.209652	5.315184
103.268472	5.370060
103.326678	5.424020
103.384324	5.475447
103.441438	5.529610
103.497992	5.578904
103.554036	5.631709
103.609586	5.681821
103.664600	5.737650
103.719082	5.794800
103.773028	5.853536
103.826426	5.912585
103.879292	5.972837
103.931628	6.034330
103.983456	6.090482
104.034850	6.139041
104.085906	6.171118
104.136778	6.186186
104.187604	6.178886
104.238590	6.152024
104.289856	6.106583
104.341594	6.043849
104.393890	5.971474
104.446832	5.896383
104.500452	5.825964
104.554722	5.750041
104.609698	5.679151
104.665404	5.603783
104.721822	5.532142
104.778970	5.462120
104.836866	5.392737
104.895498	5.323109
104.954890	5.256488
105.015058	5.188599
105.076032	5.116934
105.137874	5.045114
105.200640	4.967730
105.264390	4.889791
105.329182	4.808806
105.395104	4.725763
105.462194	4.640462
105.530594	4.549736
105.600362	4.457424
105.671638	4.360416
105.744540	4.263139
105.819148	4.160389
105.895616	4.058276
105.974084	3.953579
106.054606	3.851124
106.137308	3.748738
106.222296	3.647247
106.309684	3.545415
106.399614	3.443898
106.492260	3.342120
106.587816	3.237020
106.686608	3.128515
106.789044	3.011669
106.895706	2.886803
107.007302	2.751921
107.124852	2.605358
107.249596	2.444553
107.383422	2.268265
107.528810	2.075028
107.689910	1.856316
107.874066	1.603492
108.096998	1.295620
108.420676	0.860182
109.070228	0.324062
109.722376	0.747016
110.093418	1.143437
110.344888	1.432855
110.550150	1.675498
110.728026	1.888317
110.887348	2.077663
111.033090	2.251521
111.168232	2.411453
111.295032	2.556510
111.415036	2.688661
111.529516	2.808002
111.639402	2.916714
111.745518	3.011669
111.848388	3.098340
111.948512	3.181038
112.046062	3.262433
112.141234	3.341196
112.234174	3.420724
112.324926	3.503895
112.413516	3.588915
112.500004	3.679197
112.584380	3.768615
112.666710	3.863342
112.747112	3.955769
112.825622	4.049488
112.902358	4.140212
112.977470	4.228937
113.051022	4.314189
113.123192	4.395680
113.194040	4.474438
113.263702	4.547760
113.332262	4.618495
113.399850	4.681259
113.466546	4.740166
113.532468	4.793690
113.597648	4.846192
113.662126	4.898635
113.725914	4.952069
113.788992	5.008597
113.851348	5.066268
113.912978	5.130974
113.973826	5.194776
114.033898	5.263181
114.093238	5.328888
114.151806	5.399039
114.209644	5.465540
114.266848	5.523194
114.323526	5.566055
114.379908	5.585252
114.436190	5.583664
114.492630	5.555032
114.549464	5.505963
114.606914	5.436222
114.665148	5.355961
114.724308	5.267770
114.784446	5.181239
114.845608	5.093043
114.907866	5.002058
114.971238	4.913037
115.035746	4.826537
115.101390	4.747186
115.168128	4.668181
115.235960	4.593375
115.304960	4.516378
115.375110	4.441544
115.446456	4.365385
115.519100	4.287342
115.593076	4.206852
115.668544	4.122933
115.745584	4.034925
115.824406	3.940388
115.905216	3.839639
115.988306	3.728451
116.073996	3.609284
116.162708	3.480603
116.254816	3.346962
116.350730	3.210096
116.450886	3.070240
116.555714	2.930098
116.665700	2.788858
116.781400	2.649791
116.903380	2.508899
117.032444	2.367404
117.169790	2.219517
117.316880	2.065478
117.476074	1.898519
117.651130	1.714843
117.848448	1.504709
118.082466	1.245023
118.402772	0.877319
119.120022	0.281914
119.839012	0.829573
120.177308	1.182989
120.423438	1.433038
120.630750	1.632251
120.814862	1.803150
120.982692	1.956306
121.138254	2.095233
121.284066	2.224861
121.421734	2.345943
121.552532	2.464265
121.677302	2.578204
121.796598	2.693132
121.910942	2.806447
122.020742	2.920619
122.126308	3.035238
122.227962	3.150035
122.326008	3.263518
122.420752	3.372545
122.512548	3.477290
122.601708	3.574134
122.688546	3.665204
122.773296	3.750797
122.856186	3.833361
122.937332	3.911053
123.016934	3.985377
123.095066	4.057333
123.171856	4.126291
123.247396	4.195167
123.321702	4.260133
123.394876	4.327143
123.466952	4.392484
123.537896	4.463504
123.607712	4.536072
123.676412	4.611580
123.743994	4.686426
123.810492	4.762153
123.875940	4.840816
123.940382	4.912116
124.003978	4.972763
124.066938	5.012433
124.129546	5.030089
124.192098	5.020443
124.254942	4.985389
124.318362	4.926443
124.382694	4.847389
124.448134	4.756386
124.514858	4.661670
124.582956	4.569456
124.652430	4.474566
124.723406	4.380236
124.795972	4.282083
124.870162	4.188008
124.946054	4.092854
125.023724	3.999278
125.103230	3.905219
125.184676	3.811687
125.268172	3.716805
125.353858	3.618929
125.441952	3.517863
125.532732	3.409142
125.626550	3.293419
125.723794	3.172685
125.824942	3.047132
125.930512	2.912118
126.041364	2.766802
126.158426	2.611682
126.283090	2.442842
126.417266	2.259716
126.563526	2.058333
126.725998	1.838586
126.911434	1.592825
127.133028	1.309182
127.430430	0.945272
127.901278	0.496833
128.579224	0.430304
129.116984	0.791580
129.471204	1.104553
