#Creator: wheelEventBuffer
#Creation time: Tue Mar 28 15:36:10 2017
#Time	Angular velocity
#[s]	[rad/s]
41.855978	7.536326
41.897676	7.533434
41.939392	7.528018
41.981144	7.522250
42.022928	7.512896
42.064770	7.506075
42.106634	7.499624
42.148556	7.490683
42.190514	7.482833
42.232522	7.472865
42.274588	7.468247
42.316674	7.457964
42.358814	7.451242
42.401010	7.442063
42.443224	7.439596
42.485460	7.436426
42.527710	7.435722
42.569958	7.434666
42.612212	7.435018
42.654468	7.436426
42.696722	7.432907
42.739000	7.430095
42.781296	7.424827
42.823630	7.418164
42.865996	7.410815
42.908418	7.402782
42.950866	7.396508
42.993374	7.387463
43.035920	7.379134
43.078522	7.368058
43.121184	7.363568
43.163866	7.354260
43.206602	7.348067
43.249390	7.338455
43.292200	7.335713
43.335034	7.332974
43.377884	7.330920
43.420738	7.329894
43.463592	7.330578
43.506450	7.332289
43.549306	7.328184
43.592186	7.326134
43.635082	7.320671
43.678018	7.314875
43.720986	7.306029
43.764016	7.298900
43.807068	7.291785
43.850186	7.283670
43.893338	7.274563
43.936552	7.264806
43.979822	7.259770
44.023122	7.248380
44.066480	7.242030
44.109896	7.232693
44.153332	7.229697
44.196794	7.227036
44.240272	7.225374
44.283748	7.224709
44.327228	7.225374
44.370710	7.227036
44.414190	7.223381
44.457692	7.220724
44.501216	7.215417
44.544778	7.209456
44.588372	7.201524
44.632028	7.193608
44.675712	7.187026
44.719460	7.177502
44.763254	7.168331
44.807106	7.158857
44.851018	7.152989
44.894962	7.142905
44.938960	7.136739
44.983020	7.126378
45.027108	7.122824
45.071220	7.119918
45.115354	7.117982
45.159488	7.117015
45.203626	7.117660
45.247766	7.118950
45.291902	7.116048
45.336064	7.113147
45.380246	7.107676
45.424470	7.101570
45.468726	7.093873
45.513042	7.086193
45.557392	7.078848
45.601806	7.070563
45.646264	7.060711
45.690786	7.050569
45.735378	7.044246
45.780000	7.033836
45.824680	7.027228
45.869428	7.016869
45.914202	7.014049
45.958998	7.011232
46.003812	7.010293
46.048628	7.008729
46.093446	7.009042
46.138270	7.011232
46.183086	7.007478
46.227930	7.005603
46.272790	6.999672
46.317692	6.994996
46.362628	6.986285
46.407628	6.978216
46.452664	6.970783
46.497768	6.962132
46.542920	6.952272
46.588134	6.942746
46.633418	6.936308
46.678736	6.925910
46.724116	6.918588
46.769568	6.908243
46.815046	6.904599
46.860558	6.900959
46.906088	6.899444
46.951622	6.898232
46.997158	6.899444
47.042692	6.900959
47.088224	6.898232
47.133776	6.896112
47.179352	6.890364
47.224966	6.884928
47.270620	6.876790
47.316336	6.869272
47.362086	6.861770
47.407910	6.852490
47.453782	6.842938
47.499726	6.831926
47.545744	6.825691
47.591798	6.814735
47.637920	6.807646
47.684106	6.797924
47.730324	6.794983
47.776566	6.792045
47.822828	6.790284
47.869094	6.789110
47.915366	6.789403
47.961632	6.792045
48.007896	6.789110
48.054182	6.786763
48.100486	6.782368
48.146832	6.776223
48.193216	6.767757
48.239672	6.760184
48.286160	6.752628
48.332728	6.742773
48.379346	6.733523
48.426036	6.722860
48.472802	6.715962
48.519608	6.705354
48.566486	6.697064
48.613444	6.686231
48.660432	6.682818
48.707452	6.679408
48.754494	6.677704
48.801540	6.676569
48.848586	6.677704
48.895634	6.679408
48.942674	6.677136
48.989736	6.674866
49.036820	6.669482
49.083948	6.664106
49.131114	6.655635
49.178352	6.648311
49.225622	6.640441
49.272980	6.630350
49.320390	6.620849
49.367878	6.608870
49.415452	6.602481
49.463062	6.591399
49.510752	6.583664
49.558514	6.573470
49.606312	6.569621
49.654140	6.566051
49.701996	6.564679
49.749854	6.563033
49.797714	6.564130
49.845574	6.565776
49.893428	6.563582
49.941304	6.561662
49.989198	6.557006
50.037136	6.551536
50.085116	6.542259
50.133172	6.534638
50.181266	6.527035
50.229446	6.517286
50.277680	6.507027
50.325998	6.496263
50.374398	6.488749
50.422848	6.477244
50.471380	6.468708
50.519994	6.458070
50.568646	6.453824
50.617334	6.450644
50.666046	6.448790
50.714762	6.447467
50.763480	6.448790
50.812200	6.449585
50.860922	6.446144
50.909672	6.443500
50.958450	6.437426
51.007278	6.431891
51.056152	6.422423
51.105108	6.414293
51.154110	6.405662
51.203204	6.395230
51.252362	6.384832
51.301606	6.373175
51.350944	6.365685
51.400328	6.354354
51.449800	6.346139
51.499352	6.335389
51.548950	6.331048
51.598584	6.326968
51.648246	6.325439
51.697914	6.324166
51.747580	6.325439
51.797246	6.327223
51.846902	6.325694
51.896578	6.323911
51.946274	6.319332
51.996014	6.313744
52.045804	6.304874
52.095668	6.297291
52.145582	6.288468
52.195588	6.279167
52.245658	6.268392
52.295820	6.256159
52.346080	6.248693
52.396398	6.236041
52.446806	6.227635
52.497306	6.216544
52.547850	6.212119
52.598434	6.208436
52.649048	6.206473
52.699664	6.205247
52.750288	6.205738
52.800908	6.208436
52.851518	6.205983
52.902152	6.204022
52.952808	6.199370
53.003510	6.194480
53.054258	6.185455
53.105086	6.178157
53.155966	6.168937
53.206944	6.158537
53.257996	6.147690
53.309144	6.135444
53.360396	6.127785
53.411706	6.115141
53.463110	6.107058
53.514610	6.095446
53.566162	6.090719
53.617754	6.086706
53.669380	6.084584
53.721008	6.084349
53.772632	6.085763
53.824256	6.086942
53.875870	6.085999
53.927502	6.084349
53.979158	6.079404
54.030860	6.073997
54.082614	6.065787
54.134448	6.057600
54.186340	6.048736
54.238336	6.037809
54.290408	6.027152
54.342580	6.014690
54.394866	6.006410
54.447214	5.993576
54.499664	5.984442
54.552222	5.972837
54.604828	5.968978
54.657478	5.963992
54.710158	5.963087
54.762844	5.962181
54.815528	5.963087
54.868214	5.963766
54.920896	5.963087
54.973588	5.961503
55.026306	5.957433
55.079066	5.952917
55.131874	5.943907
55.184774	5.935821
55.237732	5.926639
55.290800	5.915479
55.343950	5.904583
55.397210	5.892180
55.450584	5.883132
55.504030	5.870380
55.557588	5.860524
55.611256	5.848959
55.664984	5.843519
55.718762	5.838740
55.772578	5.837222
55.826396	5.836354
55.880216	5.837655
55.934024	5.840260
55.987824	5.838740
56.041636	5.838089
56.095472	5.833320
56.149358	5.827909
56.203298	5.819488
56.257328	5.811522
56.311422	5.802077
56.365630	5.790954
56.419926	5.779661
56.474342	5.766295
56.528884	5.757207
56.583502	5.743734
56.638242	5.734089
56.693090	5.723016
56.748002	5.717600
56.802964	5.713233
56.857964	5.710948
56.912972	5.710533
56.967978	5.711571
57.022974	5.714272
57.077960	5.712402
57.132962	5.712194
57.187980	5.707835
57.243052	5.703069
57.298174	5.694179
57.353398	5.685523
57.408688	5.676688
57.464098	5.664814
57.519608	5.653397
57.575238	5.640000
57.631002	5.630700
57.686852	5.617410
57.742824	5.607183
57.798922	5.595200
57.855088	5.589426
57.911312	5.584656
57.967580	5.582870
58.023848	5.581878
58.080120	5.583465
58.136380	5.585848
58.192624	5.585252
58.248882	5.584458
58.305158	5.580094
58.361492	5.574944
58.417882	5.566449
58.474376	5.557390
58.530940	5.548752
58.587634	5.536431
58.644432	5.524554
58.701362	5.511179
58.758436	5.501143
58.815602	5.487306
58.872904	5.477166
58.930334	5.465350
58.987832	5.459841
59.045396	5.454722
59.103006	5.452261
59.160618	5.452072
59.218232	5.453207
59.275836	5.455480
59.333422	5.455101
59.391020	5.454722
59.448634	5.450936
59.506302	5.446023
59.564030	5.437163
59.621868	5.427956
59.679788	5.418407
59.737844	5.406472
59.796012	5.394403
59.854322	5.380176
59.912788	5.369693
59.971360	5.355231
60.030082	5.344299
60.088946	5.331420
60.147894	5.324914
60.206912	5.320405
60.265976	5.318063
60.325044	5.317883
60.384110	5.318964
60.443162	5.322208
60.502194	5.321486
60.561238	5.320946
60.620302	5.317163
60.679420	5.312128
60.738604	5.303698
60.797896	5.294760
60.857280	5.284784
60.916808	5.272190
60.976464	5.259128
61.036272	5.245605
61.096242	5.234417
61.156334	5.219806
61.216574	5.209247
61.276968	5.196322
61.337446	5.190656
61.398000	5.185002
61.458606	5.182265
61.519226	5.181410
61.579846	5.182949
61.640448	5.185687
61.701028	5.185858
61.761614	5.186029
61.822214	5.182265
61.882876	5.177141
61.943604	5.168283
62.004454	5.159117
62.065402	5.148633
62.126506	5.136343
62.187740	5.123276
62.249144	5.108779
62.310726	5.097175
62.372438	5.082167
62.434320	5.070356
62.496374	5.056971
62.558526	5.050143
62.620760	5.044790
62.683052	5.042361
62.745354	5.041390
62.807666	5.041714
62.869972	5.043656
62.932262	5.042847
62.994570	5.042361
63.056900	5.038156
63.119294	5.033313
63.181760	5.024458
63.244358	5.014994
63.307058	5.004449
63.369934	4.990933
63.432956	4.977490
63.496166	4.962238
63.559568	4.950508
63.623112	4.935266
63.686840	4.923663
63.750742	4.910273
63.814758	4.902763
63.878866	4.897261
63.943036	4.894361
64.007222	4.893447
64.071402	4.895582
64.135562	4.898635
64.199686	4.899399
64.263816	4.899552
64.327958	4.896192
64.392162	4.891313
64.456446	4.882040
64.520876	4.872348
64.585412	4.861792
64.650132	4.848586
64.715014	4.834409
64.780100	4.818985
64.845396	4.806304
64.910856	4.790182
64.976524	4.777216
65.042386	4.763887
65.108372	4.756242
65.174454	4.750919
65.240598	4.748334
65.306756	4.747903
65.372910	4.749195
65.439044	4.752356
65.505144	4.752788
65.571250	4.753219
65.637366	4.750201
65.703544	4.745608
65.769802	4.736736
65.836212	4.726332
65.902754	4.714841
65.969496	4.701294
66.036418	4.686706
66.103560	4.670541
66.170940	4.657247
66.238500	4.641010
66.306280	4.628157
66.374278	4.613612
66.442418	4.605360
66.510676	4.598754
66.579012	4.595794
66.647362	4.595390
66.715700	4.597946
66.784012	4.601448
66.852276	4.602122
66.920548	4.602257
66.988836	4.599158
67.057196	4.593509
67.125654	4.583991
67.194278	4.573714
67.263046	4.562157
67.332030	4.548023
67.401212	4.532930
67.470644	4.516118
67.540334	4.502397
67.610230	4.485042
67.680374	4.471636
67.750752	4.457424
67.821280	4.449470
67.891926	4.443303
67.962654	4.440414
68.033400	4.439786
68.104142	4.441292
68.174858	4.444434
68.245532	4.445692
68.316200	4.446699
68.386872	4.444057
68.457616	4.439159
68.528456	4.429770
68.599478	4.419177
68.670658	4.406655
68.742082	4.392362
68.813724	4.376818
68.885636	4.360295
68.957832	4.345218
69.030266	4.327501
69.102980	4.312649
69.175968	4.297077
69.249138	4.287927
69.322450	4.281499
69.395852	4.278467
69.469268	4.278350
69.542672	4.280682
69.616040	4.284302
69.689358	4.285354
69.762674	4.285587
69.836020	4.281499
69.909456	4.275788
69.983012	4.265918
70.056780	4.253327
70.130748	4.240353
70.204988	4.224842
70.279484	4.208317
70.354294	4.190355
70.429432	4.174208
70.504842	4.156096
70.580562	4.141085
70.656580	4.125532
70.732804	4.115588
70.809196	4.108161
70.885700	4.104511
70.962244	4.103010
71.038790	4.104725
71.115298	4.108161
71.191750	4.109988
71.268182	4.111602
71.344618	4.109235
71.421132	4.104189
71.497758	4.094988
71.574604	4.083491
71.651650	4.070475
71.728998	4.054714
71.806632	4.038037
71.884604	4.019849
71.962944	4.002947
72.041604	3.983355
72.120622	3.967359
72.199978	3.951192
72.279578	3.940882
72.359350	3.933777
72.439236	3.931118
72.519146	3.930627
72.599042	3.932693
72.678896	3.936636
72.758674	3.938906
72.838442	3.939400
72.918226	3.935945
72.998120	3.930233
73.078148	3.920424
73.158422	3.908620
73.238936	3.894569
73.319800	3.877456
73.401004	3.859356
73.482608	3.839827
73.564634	3.822354
73.647020	3.802644
73.729810	3.786055
73.812982	3.769248
73.896434	3.758156
73.980110	3.749633
74.063936	3.745342
74.147812	3.744270
74.231676	3.747397
74.315464	3.751514
74.399176	3.754293
74.482846	3.756358
74.566514	3.754024
74.650278	3.748380
74.734204	3.738122
74.818414	3.725444
74.902902	3.710221
74.987794	3.693037
75.073072	3.674377
75.158808	3.653864
75.245042	3.634672
75.331716	3.613186
75.418872	3.595075
75.506476	3.577472
75.594418	3.565778
75.682594	3.558346
75.770918	3.555286
75.859274	3.554723
75.947618	3.556896
76.035896	3.560927
76.124078	3.564159
76.212204	3.566506
76.300320	3.564726
76.388518	3.560362
76.476884	3.550544
76.565552	3.537591
76.654550	3.522044
76.744002	3.503427
76.833926	3.483537
76.924388	3.462039
77.015422	3.441936
77.106970	3.419830
77.199092	3.400507
77.291760	3.380528
77.384870	3.365896
77.478346	3.354610
77.572072	3.348318
77.665896	3.346820
77.759704	3.349960
77.853414	3.355542
77.946984	3.359345
78.040484	3.361934
78.133964	3.360064
78.227558	3.354825
78.321348	3.344397
78.415498	3.331134
78.510032	3.314895
78.605108	3.295630
78.700736	3.274471
78.797026	3.250955
78.894026	3.228504
78.991680	3.204334
79.090034	3.183229
79.189040	3.163548
79.288524	3.150351
79.388382	3.140462
79.488478	3.135948
79.588660	3.134696
79.688848	3.136073
79.788974	3.139583
79.888990	3.142221
79.988948	3.144549
80.088884	3.143101
80.188938	3.138517
80.289212	3.127892
80.389914	3.113571
80.491106	3.095287
80.592970	3.074627
80.695516	3.052342
80.798856	3.027866
80.903048	3.004469
81.008030	2.979338
81.113866	2.956904
81.220520	2.934861
81.327816	2.919045
81.435616	2.907967
81.543716	2.903452
81.651894	2.903344
81.760010	2.907052
81.867962	2.913684
81.975686	2.919045
82.083272	2.922412
82.190806	2.921162
82.298482	2.915956
82.406424	2.905116
82.514886	2.890362
82.623934	2.871184
82.733816	2.848845
82.844574	2.824056
82.956368	2.796753
83.069276	2.769924
83.183242	2.742025
83.298308	2.717735
83.414398	2.694980
83.531268	2.679168
83.648750	2.667702
83.766620	2.662006
83.884644	2.660338
84.002646	2.663134
84.120472	2.669334
84.238022	2.675654
84.355358	2.680586
84.472584	2.680128
84.589956	2.675062
84.707674	2.663134
84.826068	2.646309
84.945278	2.624555
85.065586	2.599580
85.187072	2.572630
85.309908	2.543017
85.434202	2.513837
85.559936	2.482727
85.687188	2.454331
85.815898	2.427590
85.945780	2.407867
86.076554	2.394835
86.207842	2.389553
86.339268	2.389771
86.470584	2.394069
86.601612	2.401242
86.732262	2.407978
86.862640	2.412527
86.992896	2.412157
87.123328	2.406908
87.254210	2.394653
87.385958	2.377005
87.518798	2.353394
87.653128	2.325969
87.789108	2.295211
87.927016	2.261668
88.067014	2.228080
88.209072	2.194156
88.353240	2.163512
88.499428	2.134814
88.647276	2.113046
88.796450	2.097191
88.946494	2.088908
89.096914	2.086577
89.247316	2.089686
89.397374	2.096995
89.546894	2.105371
89.695962	2.110917
89.844832	2.111002
89.993958	2.104581
90.143786	2.090187
90.294944	2.069342
90.447802	2.041851
90.602908	2.010928
90.760528	1.976516
90.921104	1.937700
91.085024	1.897739
91.252432	1.855593
91.423538	1.816306
91.598214	1.780585
91.775876	1.753865
91.955792	1.735955
92.137060	1.728239
92.318780	1.727707
92.500298	1.732623
92.681134	1.741382
92.861032	1.751245
93.040118	1.758656
93.218748	1.760272
93.397658	1.754119
93.577664	1.738433
93.759882	1.713309
93.945226	1.678560
94.134790	1.638636
94.329270	1.594037
94.529586	1.544889
94.736506	1.494417
94.950482	1.442938
95.172066	1.393662
95.401352	1.347444
95.637822	1.308474
95.880408	1.279171
96.127302	1.262982
96.376484	1.256577
96.626450	1.255833
96.876148	1.259701
97.124996	1.265271
97.373554	1.265322
97.623276	1.253768
97.876710	1.229355
98.136290	1.193905
98.404276	1.153521
98.683070	1.104553
98.975968	1.046444
99.287806	0.976426
99.626102	0.891986
100.002780	0.792335
100.436024	0.678114
100.961884	0.548600
101.669740	0.394646
