#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 15:55:59 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
52.388	443	52.414	468
52.439	443	52.464	468
52.490	443	52.515	468
52.540	444	52.566	467
52.591	443	52.617	467
52.641	444	52.667	468
52.693	444	52.718	468
52.743	444	52.768	466
52.794	443	52.820	467
52.844	443	52.870	466
52.895	443	52.921	468
52.945	445	52.971	468
52.997	443	53.022	468
53.047	443	53.072	468
53.098	443	53.124	467
53.148	444	53.174	468
53.199	443	53.225	467
53.250	443	53.275	469
53.301	443	53.326	467
53.351	443	53.377	468
53.402	443	53.428	467
53.452	444	53.478	468
53.504	443	53.529	467
53.554	443	53.579	468
53.605	444	53.631	467
53.655	443	53.681	467
53.706	443	53.732	467
53.756	444	53.782	468
53.808	444	53.833	468
53.858	444	53.883	468
53.909	443	53.935	468
53.959	443	53.985	468
54.010	443	54.036	468
54.061	444	54.086	468
54.112	443	54.137	468
54.162	443	54.188	468
54.213	443	54.239	467
54.263	444	54.289	467
54.315	445	54.340	468
54.365	443	54.390	467
54.416	443	54.442	467
54.466	444	54.492	466
54.517	442	54.543	467
54.567	444	54.593	468
54.619	443	54.644	468
54.669	443	54.694	468
54.720	444	54.746	468
54.770	443	54.796	468
54.821	443	54.847	467
54.872	443	54.897	468
54.923	442	54.948	467
54.973	443	54.999	468
55.024	442	55.050	467
55.074	443	55.100	468
55.126	444	55.151	468
55.176	443	55.201	468
55.227	445	55.253	468
55.277	442	55.303	467
55.328	443	55.354	468
55.379	444	55.404	467
55.430	443	55.455	467
55.480	444	55.505	468
55.531	444	55.557	468
55.581	443	55.607	467
55.632	443	55.658	468
55.683	444	55.708	467
55.734	442	55.759	468
55.784	444	55.810	468
55.835	444	55.861	468
55.885	444	55.911	468
55.937	444	55.962	468
55.987	442	56.012	467
56.038	444	56.064	468
56.088	443	56.114	468
56.139	443	56.165	469
56.190	443	56.215	467
56.241	443	56.266	467
56.291	442	56.316	467
56.342	443	56.368	468
56.392	443	56.418	467
56.443	442	56.469	467
56.494	443	56.519	467
56.545	443	56.570	466
56.596	443	56.621	467
56.646	443	56.672	467
56.697	443	56.722	467
56.748	443	56.773	468
56.799	444	56.823	468
56.849	444	56.875	468
56.900	444	56.925	468
56.950	444	56.976	467
57.002	443	57.026	467
57.052	444	57.077	467
57.103	443	57.127	467
57.153	443	57.179	467
57.204	444	57.229	467
57.254	443	57.280	467
57.306	444	57.330	467
57.356	443	57.381	468
57.407	443	57.432	468
57.457	443	57.483	467
